date,xRMW,xSRMW
1975-08-29,0.010697054399391046,-0.027504896313743723
1975-09-30,0.007127240282343149,0.0009546261706683545
1975-10-31,-0.005888035015495341,-0.043649872840573645
1975-11-28,-0.0046214797957534505,-0.01039440643261427
1975-12-31,0.0008793826782987901,0.00514757411978097
1976-01-30,-0.01773184828579699,0.07302173196582835
1976-02-27,-0.02598401285212186,0.0871186097009841
1976-03-31,-0.0032187002898552836,-0.01609007977740881
1976-04-30,0.0050901204862931065,0.0014066376555450025
1976-05-28,0.023998351923417104,-0.009174703461944591
1976-06-30,-0.006681254877284666,-0.006727744874920345
1976-07-30,-0.009512487537599017,0.00489135705270563
1976-08-31,-0.005640745655972106,-0.0247540981008471
1976-09-30,0.009479990320399357,0.0025199594145250692
1976-10-29,-0.002377547485033004,-0.0017594177513526356
1976-11-30,-0.013039927130287898,0.027383394221631434
1976-12-31,-0.006232185667289947,0.04137994308329599
1977-01-31,-0.005297953814742622,0.0662360333346795
1977-02-28,-0.0012450985880412217,0.008978398693820997
1977-03-31,-0.0034003126016582614,0.015838226399356573
1977-04-29,-0.020600858509069328,0.007578560734766435
1977-05-31,0.003648474501200089,0.013969116118742438
1977-06-30,0.007065336284743054,0.021397263317225128
1977-07-29,0.00780419730727666,0.014779705352473017
1977-08-31,0.010725833773281079,0.009003496982488115
1977-09-30,0.01059026570527725,0.013937173666830546
1977-10-31,-0.0019609416824958245,0.014647695661097158
1977-11-30,-0.0016720231605136943,0.038067721772352514
1977-12-30,0.007491439123749173,0.017574901973012855
1978-01-31,-0.015997749471214885,0.028759254669330128
1978-02-28,0.0029414529653685913,0.03535825657927882
1978-03-31,-0.004042739383906757,0.04065631730584214
1978-04-28,0.030756886764060742,-0.0019207068452436193
1978-05-31,0.004965043024160433,0.04795481065311794
1978-06-30,-0.013241357859459705,0.01708964668985411
1978-07-31,0.013903953484389123,0.0035965979659906763
1978-08-31,0.01451944005961494,0.05091430996445668
1978-09-29,-0.006586351803403211,-0.0028691684416067165
1978-10-31,0.0005711442072462436,-0.10409553021372044
1978-11-30,0.011456680399393862,0.030868997155828054
1978-12-29,0.019599851704957167,0.013107829260763645
1979-01-31,-0.023833389781476547,0.03605793729991481
1979-02-28,-0.011567488343910835,0.004332666675954531
1979-03-30,0.0058445661814175015,0.0378648582930669
1979-04-30,0.012711906112507203,0.028711294843970017
1979-05-31,-0.01570180675725814,-0.0005753505101922813
1979-06-29,-0.015462155868608558,0.00970002375657767
1980-07-31,0.044017727828260654,0.04250380365031011
1980-08-29,0.0211682364063376,0.04403756633976817
1980-09-30,0.017274726811677556,0.008619297974504815
1980-10-31,0.018249024796480866,0.024490700586973807
1980-11-28,0.04511962451977977,-0.025038282270685136
1980-12-31,-0.011961991342646298,-0.00943449240420122
1981-01-30,-0.03368495403822316,0.024029075856355657
1981-02-27,0.0018247798214552115,-0.0053127254046414045
1981-03-31,-0.017671661153472892,0.027504009253662164
1981-04-30,0.009562307498958656,0.046140262813049115
1981-05-29,0.004523435139546242,0.025624440234956844
1981-06-30,-0.014551783748100398,-0.016609596770754447
1981-07-31,0.010303630352659522,-0.02200779209909808
1981-08-31,-0.003025929266599836,-0.0194017345998757
1981-09-30,0.003762062723357232,-0.028264833107163406
1981-10-30,0.030101048903057127,0.02824240534988958
1981-11-30,0.0009423244802119757,-0.02096179513127121
1981-12-31,0.004671718945822093,0.012247675669602717
1982-01-29,-0.014687989439923284,-0.01457579269288883
1982-02-26,-0.03526109976779917,-0.0007423519543104523
1982-03-31,-0.014055362444912081,-0.0036398628141814876
1982-04-30,0.013890264242636625,0.012403251415388533
1982-05-28,0.007539382704851175,0.0035738757597058475
1982-06-30,-0.0010035766129048614,-0.005997588499625811
1982-07-30,0.008513346840997728,0.007972567385386141
1982-08-31,-0.019977159212476003,-0.047816081705083405
1982-09-30,0.021974970013656517,0.02469383341558086
1982-10-29,0.0008670220126138495,0.023634164009299866
1982-11-30,-0.011341683638395647,0.04393824616570385
1982-12-31,-0.0024300703160064253,-0.0016459378235900522
1983-01-31,-0.017808597133970344,0.04035780717833104
1983-02-28,-0.004246528214062767,0.021331085039836994
1983-03-31,-0.0035523647720458115,0.010078718202789397
1983-04-29,-0.001504677259399817,0.005873290387277491
1983-05-31,-0.017341912607380966,0.06623710489269584
1983-06-30,0.0243158637483269,0.013775529214288935
1983-07-29,-0.003073600146176879,0.006850645720237192
1983-08-31,0.005421816756622375,-0.04052590027163848
1983-09-30,0.011869952663507417,-0.0003878650258648149
1983-10-31,-0.007082664151582339,-0.0443530748278189
1983-11-30,-0.00750125432714846,0.016000822802330155
1983-12-30,0.01835487581954961,-0.003352657303352548
1984-01-31,-0.008328653617989661,0.0015632802769882936
1984-02-29,0.008742618984220865,-0.013681963211008022
1984-03-30,-0.007878703234012168,-0.004498883099189841
1984-04-30,0.035114464474659976,-0.004268783544327213
1984-05-31,0.020576956639286867,0.0015922343966960906
1984-06-29,0.03143976848563364,0.008201723237208806
1986-07-31,-0.004066158056566863,-0.0407896448609999
1986-08-29,-0.015596287065718202,-0.042347676632761885
1986-09-30,-0.0006485955814569955,0.023909988104758917
1986-10-31,-0.0027016250919308857,-0.024082843650635177
1986-11-28,0.009249816483883115,-0.01906841156079264
1986-12-31,0.009131645340984016,-0.00014828810145453564
1987-01-30,-0.001043327119946813,-0.0144926293451179
1987-02-27,-0.007123538121344225,0.030146530897181466
1987-03-31,0.013089621852485394,0.007208509954520374
1987-04-30,-0.006825183816193485,-0.014698699351476443
1987-05-29,0.004647926326610983,-0.0033183385550706315
1987-06-30,0.01712311435031149,-0.020961900969352177
1987-07-31,-0.00865638754708814,-0.014897694814951762
1987-08-31,0.021504047808940205,-0.008127739250710732
1987-09-30,-0.008404103533906214,0.001411758446917117
1987-10-30,0.021972590452010776,-0.0792297248411181
1987-11-30,-0.01880719194240779,0.02633490910048198
1987-12-31,0.02822998751712187,0.003817508715630899
1988-01-29,-0.00959612845332683,-0.004748770703455793
1988-02-29,0.013398914769194747,0.03458302954432567
1988-03-31,-0.003052792532488833,0.06498481473495558
1988-04-29,-0.0011348185072816985,0.011742944013993836
1988-05-31,-0.00856597702481568,-0.02614467185454864
1988-06-30,0.013528408950728099,0.01986198250669382
1988-07-29,-0.0046676951461981295,-0.003805739406148298
1988-08-31,-0.00874342482903714,-0.0023104894047877196
1988-09-30,0.02119345412886305,-0.012632008773325622
1988-10-31,0.01429318497743953,-0.025587257962877585
1988-11-30,0.0013919922930610874,-0.015209962506638017
1988-12-30,0.006407092648103567,0.02044268298605519
1989-01-31,-0.008094609958007815,-0.02055899457319859
1989-02-28,-0.00568041359561231,0.027021274434458308
1989-03-31,-0.0011397613804209478,0.003300947204938953
1989-04-28,0.008028213820498654,-0.008111022052045627
1989-05-31,0.002426302445116907,-0.0016458615104770133
1989-06-30,0.0024297223332096288,-0.010363424765012109
1989-07-31,0.02026832496379495,-0.037371716816260905
1989-08-31,0.004892218301000513,0.005722100984730402
1989-09-29,0.012464624119781864,0.006803778586461054
1989-10-31,-0.0015077308387833194,-0.031046058843671797
1989-11-30,-0.010436322164520017,-0.01407947401438752
1989-12-29,-0.0037107545981867295,-0.02084743357544311
1990-01-31,-0.012476204909658617,-0.015481826697789552
1990-02-28,-0.0010253575785622374,0.013050988246494213
1990-03-30,0.020479982408548533,0.019326241612700787
1990-04-30,0.018206241879580573,-0.0021086434151066993
1990-05-31,0.012623404548879918,-0.02133674719538088
1990-06-29,-0.00786608964992712,0.007910701193176049
1992-07-31,0.010724634278896084,-0.0036900005205509137
1992-08-31,0.036007853648210866,-0.0008417773151589425
1992-09-30,0.014001876126033964,0.008477212064586532
1992-10-30,0.009976573108518075,0.02405553473588168
1992-11-30,-0.0029511161635746713,0.03818002838228127
1992-12-31,-0.003735647875618083,0.015813831665888504
1993-01-29,-0.022241448058369216,0.012629514905623276
1993-02-26,-0.007147042573813083,-0.037599769582056866
1993-03-31,-0.004588237510574779,0.002547802263774799
1993-04-30,-0.03812336777557269,-0.012275026673097388
1993-05-28,-0.0042904047403481416,0.02381047530562947
1993-06-30,-0.011325044837133213,-0.0013481387914915802
1993-07-30,-0.016335405621709653,0.0020881458877930986
1993-08-31,-0.01642950017310006,-0.0029383761904867856
1993-09-30,0.002608710424316287,0.03383505335554976
1993-10-29,0.0018733460205625496,0.018331351196166225
1993-11-30,0.023266215008294115,-0.011953543267799068
1993-12-31,0.01201720261203753,0.01473568216389615
1994-01-31,-0.015497351234908897,-0.0030169920150828027
1994-02-28,0.021109512439792574,0.025565485557481386
1994-03-31,0.0062917556630434565,-0.01059830082893716
1994-04-29,0.01445913221353929,-0.006986151843311021
1994-05-31,0.00918879408084191,-0.024693622232838663
1994-06-30,0.013099832120120877,-0.007779307302633511
1994-07-29,-0.007999592022473793,-0.020575173310710525
1994-08-31,0.00718609211281921,0.01786356646418765
1994-09-30,0.0034987860022121335,0.024100741906294864
1994-10-31,0.00014418061295231634,-0.021853200136985343
1994-11-30,0.004035598699975135,-0.00021962145307540676
1994-12-30,0.006953856266329788,-0.002235745670620756
1995-01-31,0.0004349126362005306,-0.032507250084507514
1995-02-28,0.006382168561827786,-0.0020666715197994873
1995-03-31,-0.0029408336529416768,-0.004799795772078161
1995-04-28,0.004121486976066239,0.0003650892761516006
1995-05-31,0.004319641300324549,-0.018922430408264083
1995-06-30,-0.004565782933209327,0.029302170642250092
1995-07-31,0.0018521705074292377,0.020781064667508092
1995-08-31,-0.012780858252933791,0.01678141601798653
1995-09-29,0.009753466354106042,-0.01321673853252496
1995-10-31,0.020118953475890128,-0.03853492187968932
1995-11-30,-0.006830692920015098,-0.011862987460196102
1995-12-29,-0.014270216700770152,0.005271778503145355
1996-01-31,0.00300840539393488,-0.02263418539083403
1996-02-29,0.0011803293577524222,0.01861788106784049
1996-03-29,0.012615451598134032,0.01780089555759442
1996-04-30,-0.004168700621418761,0.04615578200774086
1996-05-31,-0.0009067247998922126,0.033473783800737025
1996-06-28,0.03591936879991979,-0.030981671864773748
1997-07-31,0.0017522040341545059,-0.026957534530894486
1997-08-29,-0.011138944863866906,0.07529492300270654
1997-09-30,-0.018252087219775844,0.022608137959645683
1997-10-31,0.011213117581109648,-0.006291618347139434
1997-11-28,0.02919118907246859,-0.045290240384679735
1997-12-31,0.010193437723806851,-0.014631156075812918
1998-01-30,0.008649958585859187,-0.013990458484655098
1998-02-27,-0.004633688483900597,0.0007632238549935277
1998-03-31,-0.005283802670187292,-0.008674911406486852
1998-04-30,-0.015924411399885683,-0.005080300587561202
1998-05-29,0.010565663577414786,-0.028100074829657866
1998-06-30,-0.0022024851853107742,-0.03921489087912127
1998-07-31,0.01697063484582887,-0.05244988254323456
1998-08-31,0.03536456886405748,-0.04324668801533646
1998-09-30,-0.020340964674035608,-0.012658354986067231
1998-10-30,0.008092358030261704,-0.03528185873063567
1998-11-30,-0.013010713721733236,0.0010754065888906733
1998-12-31,-0.009425346831534953,-0.02136779248016383
1999-01-29,-0.02900704664140043,-0.018847988720743687
1999-02-26,-0.010431427177453975,-0.05344643787397639
1999-03-31,-0.03305942852385675,-0.054728568722291385
1999-04-30,-0.013139249630197955,0.05289890630453655
1999-05-28,0.005220475508244393,0.042073570687408315
1999-06-30,0.0093961666605736,0.01546162161273127
1999-07-30,0.002990137567889399,0.0229999605353043
1999-08-31,-0.001098357532139476,-0.020224457020760596
1999-09-30,-0.006365168074981964,0.017978134395185016
1999-10-29,-0.016657718513432493,-0.0773337357672998
1999-11-30,-0.04258198236571904,0.042415885706944545
1999-12-31,-0.081788365016636,0.020686298250633617
2000-01-31,-0.061896431916151975,0.027179072953594768
2000-02-29,-0.1921786287894849,0.12747512428384283
2000-03-31,0.11890668676657026,-0.11566557066708429
2000-04-28,0.0869645528491016,-0.022986994297126015
2000-05-31,0.04680661001306952,-0.01933938723546233
2000-06-30,-0.08372296572313576,0.06401541495250258
2000-07-31,0.05876927725395553,0.01604395561937631
2000-08-31,-0.03526866595116239,-0.012773368447098365
2000-09-29,0.02857346028179407,0.021830712203856715
2000-10-31,0.09266863033527091,-0.0043339101852511025
2000-11-30,0.1366704316680885,0.04104441512903183
2000-12-29,0.02343852925617946,0.05693173920737251
2001-01-31,-0.05876862972388167,0.035503869178441276
2001-02-28,0.09118578420079443,0.06501420048462184
2001-03-30,0.03774352817762237,0.0410078919400551
2001-04-30,-0.0418849610742891,-0.026412589196604316
2001-05-31,0.005846299618682566,0.044912848682050796
2001-06-29,0.018130236399358304,0.07339040335668043
2003-07-31,-0.03974807827711935,0.037824887550081315
2003-08-29,-0.021903967619811806,0.024508738603944463
2003-09-30,0.008676832187054864,0.003069722454202754
2003-10-31,-0.01370093102242187,0.026998066809638184
2003-11-28,0.0007735598127055834,0.02599401575575601
2003-12-31,0.004693455969825545,-0.02433744680692881
2004-01-30,-0.03696731464515794,0.02079680642939841
2004-02-27,0.02049731623560399,-0.004071449771181105
2004-03-31,0.014537676745018307,0.024646828714514832
2004-04-30,0.03876091515170751,-0.016764580074438044
2004-05-28,-0.012992891109314876,-0.00481142147569028
2004-06-30,0.013499564690820025,0.027937114392432853
2004-07-30,0.05098452655681766,-0.01954251680939125
2004-08-31,0.011142302746150785,-0.00986025963964561
2004-09-30,-0.013426457745887091,0.03185282903372402
2004-10-29,-0.003411785358305195,0.003867843583312734
2004-11-30,-0.007860955106529302,0.041183720146753186
2004-12-31,-0.01119173421663195,-0.0030888883093620895
2005-01-31,0.02913767539582978,-0.007285272737046777
2005-02-28,0.013429571458831117,0.0006781350578415127
2005-03-31,0.005365255105261424,-0.012229516297850244
2005-04-29,0.010034704622053608,-0.038908245438574976
2005-05-31,-0.01366876589043349,0.02575512474608705
2005-06-30,0.010691915737018375,0.03528062161270763
2005-07-29,-0.013368332880181716,0.0244269090907347
2005-08-31,-0.018292332655578183,-0.011796228713333717
2005-09-30,0.00019598268994028452,-0.0032042522494425303
2005-10-31,-0.0077413984385830345,-0.018126995209806124
2005-11-30,-0.0081353334675544,0.006871041410322173
2005-12-30,0.0026486686132244667,-0.000593940551789917
2006-01-31,-0.009758566874637525,0.05800778111177733
2006-02-28,-0.00476703850468658,-0.004442889718494565
2006-03-31,0.0007066017140747692,0.03248374337966165
2006-04-28,0.01811746069133496,-0.0036670326672721965
2006-05-31,0.010947301456940367,-0.0278821068117854
2006-06-30,0.011125905708573396,-0.0004098673929244628
2006-07-31,0.014555333302884155,-0.03486953487286411
2006-08-31,-0.02116295370614772,-0.0016063012190080557
2006-09-29,0.00868328652030929,-0.01152384973490473
2006-10-31,0.0004192458902727708,0.020054810164882468
2006-11-30,0.0015937997513452255,0.007515179933307609
2006-12-29,-0.0050034240126285556,-0.008188776108793556
2007-01-31,0.005087397504192962,0.0004445162328424769
2007-02-28,-0.0044206914018166095,0.014250485810220188
2007-03-30,0.0014233757707307962,-0.0002675476501969431
2007-04-30,0.009615410773766195,-0.019541227028586895
2007-05-31,0.012418775635270156,0.005291619896153302
2007-06-29,0.00301040100256926,0.005989407866434858
2008-07-31,-0.015388953474739453,0.04153407128073011
2008-08-29,0.019624461994959222,0.03782665622859909
2008-09-30,0.023884728738685815,0.015472692692370671
2008-10-31,0.02796304131427274,-0.026492800832967067
2008-11-28,0.04511710554877331,-0.03452466767717549
2008-12-31,-0.0010955228208647458,0.03568155458197258
2009-01-30,0.007091457650855726,-0.031615250996645444
2009-02-27,0.010089204542862856,-0.01592641193370234
2009-03-31,-0.02412586770372062,0.0033866711485660006
2009-04-30,0.014470014970965062,0.07421144612173063
2009-05-29,-0.011563963532595922,-0.027031200168394255
2009-06-30,-0.01476757331832046,0.021565241033615776
2009-07-31,-0.0022888164181908977,0.027003756753801858
2009-08-31,-0.025605029227685545,-0.002824687639916293
2009-09-30,0.01436147932259569,0.030206381764019394
2009-10-30,0.04550779343662555,-0.04226998145074158
2009-11-30,0.010076000642263931,-0.027961329831769514
2009-12-31,0.012959356459965321,0.06509143672762528
2010-01-29,-0.01319345967327697,3.7953759713615226e-05
2010-02-26,-0.004920199811361402,0.01469695217370029
2010-03-31,-0.012016270438810553,0.01780899311528651
2010-04-30,0.0057444900784522634,0.05229328824755125
2010-05-28,0.014730421163192287,0.002377312775089069
2010-06-30,-0.0015650049227128038,-0.030660625804678675
2010-07-30,0.0037721537580752,0.002157471314746834
2010-08-31,0.007250409783603307,-0.030546656721140528
2010-09-30,-0.0019543597354853837,0.0340950942325617
2010-10-29,0.013746329262392984,0.00729595115893554
2010-11-30,0.0031402855181327793,0.032550288145012166
2010-12-31,-0.03690466093648756,0.006175764160068098
2011-01-31,-0.0034012747765297235,-0.019915189988759463
2011-02-28,-0.01676595013339796,0.016499233623797474
2011-03-31,0.01946507136199372,0.029239923775428882
2011-04-29,0.0112072163477457,-0.0020426784327922005
2011-05-31,0.02022383539801022,-0.004710658782048148
2011-06-30,0.020429937546122358,0.0002084063604142969
2011-07-29,0.027324314881147123,-0.008847187474555655
2011-08-31,0.03610934199997044,-0.022433443152725302
2011-09-30,0.023344243215926028,-0.02997184549308468
2011-10-31,-0.023738142712926236,0.026841167852988262
2011-11-30,0.018327860670699095,0.0005615624378259706
2011-12-30,0.011481136772472597,0.0027495248222340514
2012-01-31,-0.022915607328145293,0.014285040652271791
2012-02-29,-0.0037769537046284524,-0.017414341748449007
2012-03-30,-0.008024670858694287,-0.005871835265438278
2012-04-30,0.012244575321310201,-0.002435186249718094
2012-05-31,0.023988753807464243,0.007333390012872629
2012-06-29,-0.013486866851954674,0.008717619286314052
2014-07-31,0.011838526137839228,-0.039493166040051125
2014-08-29,-0.006395277396705493,0.0006163132165756813
2014-09-30,0.008129624613716593,-0.034082111771898224
2014-10-31,-0.007578185810693604,0.03742264215199557
2014-11-28,0.014583036301060271,-0.022394685949581366
2014-12-31,-0.015100330838094433,0.02679520428599863
2015-01-30,0.014746645359360537,-0.007228886193267572
2015-02-27,-0.010788538026757027,0.0009903310999257592
2015-03-31,-0.0006858030306719212,0.033311149582800625
2015-04-30,-0.00028954862733601705,-0.031920435341945656
2015-05-29,-0.0209522026745586,0.005272395363227477
2015-06-30,0.0009627667214837723,0.031237430153456397
2015-07-31,-0.002841691800671997,-0.04470304999671126
2015-08-31,0.00812654698804309,0.006871464429297203
2015-09-30,0.012982296482741323,-0.02464794429076081
2015-10-30,0.005429205149928812,-0.02124633351725922
2015-11-30,-0.028994683786771867,0.031404699509792695
2015-12-31,0.001894667461099682,-0.029194927083039456
2016-01-29,0.028614577446291492,-0.029993346500885983
2016-02-29,0.04075605562340909,0.014648379579417021
2016-03-31,0.010019071511713079,0.01180254687264548
2016-04-29,-0.029673145794352426,0.00764444433633611
2016-05-31,-0.01765513388820137,-0.00960546091193737
2016-06-30,0.017022270159624407,0.0070687768410563154
2016-07-29,0.008966851809455278,0.02732245098973248
2016-08-31,-0.020269690713300523,0.010959890437509966
2016-09-30,-0.020634118075678453,0.012660952454577263
2016-10-31,0.011931133333611288,-0.03640546032247345
2016-11-30,-0.013354274338620936,0.06640423463072109
2016-12-30,0.010480864465776285,0.004843108582784358
2017-01-31,-0.004847279485236762,-0.015157881293646489
2017-02-28,0.0020737764305580678,-0.01835357993146998
2017-03-31,0.006052216664491156,0.004198332496909249
2017-04-28,0.021120819014204352,0.004398654164898449
2017-05-31,0.015129532723248872,-0.02944517637795662
2017-06-30,-0.024064186533239586,0.025190357080166238
2017-07-31,-0.0076538605621714485,-0.01855113555902548
2017-08-31,0.0029745007740346902,-0.019668208911056487
2017-09-29,-0.013754623914824723,0.042402162539151814
2017-10-31,0.010279062049688521,-0.017016539364758936
2017-11-30,0.03273324711495197,0.006043465568408124
2017-12-29,0.00567925677141971,-0.010468306255225377
2018-01-31,-0.010276778486097801,-0.02862538884661786
2018-02-28,0.006885551115056565,0.0033232289779572474
2018-03-29,-0.005888406262419748,0.03702793262007017
2018-04-30,-0.02031037625074868,0.00033536183751589014
2018-05-31,-0.020727089673304964,0.03649895198023484
2018-06-29,0.011886544734990429,0.002208504527427036
2020-07-31,0.0033562633312599344,-0.0346192156429373
2020-08-31,0.042744862444003384,-0.003873082422101104
2020-09-30,-0.01898944329079101,-0.00028597841220840553
2020-10-30,-0.0040678887887290755,0.043316017357330594
2020-11-30,-0.023119997742008486,0.0717239287348318
2020-12-31,-0.01728593168809653,0.04597264885554037
2021-01-29,-0.04052409929475621,0.05944935826591144
2021-02-26,0.015139817584875898,0.0537650270004693
2021-03-31,0.070035726782601,0.008935040469456246
2021-04-30,0.02973115789679326,-0.03167679748284395
2021-05-28,0.028200511080754113,0.0227163708022626
2021-06-30,-0.02556205123422854,-0.01020871470074403
2021-07-30,0.059028297291076434,-0.03795180129270003
2021-08-31,-0.0010853906033081416,-0.009296588532566132
2021-09-30,-0.01574156374479416,0.010594064023393423
2021-10-29,0.02003132555406678,-0.02873780761389691
2021-11-30,0.07472745274112576,-0.0030541851344347212
2021-12-31,0.05515627781856757,0.007260985683396948
2022-01-31,0.011041337858158473,-0.028697167597629657
2022-02-28,-0.01865300905390444,0.02643533910161696
2022-03-31,-0.016723503875578517,-0.02324394178267447
2022-04-29,0.035759295531139795,0.009162835140493888
2022-05-31,0.020851835013989153,0.014342854651276035
2022-06-30,0.022919906418089928,0.008968107969037284
2022-07-29,0.009130041858072799,0.018016303627831853
2022-08-31,-0.04428844617453953,0.009221407218196073
2022-09-30,-0.012896129318850758,-0.01277297366497461
2022-10-31,0.034755994266534626,0.028826800885483228
