date,xHML,xSHML
2022-12-30,0.014405939054986987,-0.008747673539507249
2023-01-31,-0.03981825691015209,0.052654683360935435
2023-02-28,-0.007554828813226212,0.008121606693012665
2023-03-31,-0.08475715120903604,-0.056238630153551517
2023-04-28,-2.3578011730655303e-05,-0.03310791422358068
2023-05-31,-0.07758747284284837,0.021448302383698624
2023-06-30,-0.007427678006076591,0.015516881594779694
2023-07-31,0.04953310604167194,0.02108093339564298
2023-08-31,-0.012572932866798774,-0.03259334839157631
2023-09-29,0.010831917006857476,-0.025674460378177243
2023-10-31,-0.0004982290527507996,-0.04163507841507363
2023-11-30,0.017006815220384525,-0.004245343952504782
2023-12-29,0.051668938422008134,0.059906443882606214
