date,xMkt
1975-04-30,0.04615838082171397
1975-05-31,0.05638778140969606
1975-06-30,0.05269376498618069
1975-07-31,-0.06080091499413568
1975-08-31,-0.023474838618012982
1975-09-30,-0.03734722266179124
1975-10-31,0.05836300997236342
1975-11-30,0.030613317368299732
1975-12-31,-0.012505990692914859
1976-01-31,0.12701827561931917
1976-02-29,0.006536501871408006
1976-03-31,0.027358713414426448
1976-04-30,-0.010618175389018363
1976-05-31,-0.00978919906470782
1976-06-30,0.04357412430495965
1976-07-31,-0.006110105058790153
1976-08-31,-0.0016629535939427585
1976-09-30,0.025001726886109094
1976-10-31,-0.019862680382901128
1976-11-30,0.007636981275201839
1976-12-31,0.05969639194878365
1977-01-31,-0.036793436409417554
1977-02-28,-0.015857625964449035
1977-03-31,-0.010161111082052083
1977-04-30,0.005364236323945001
1977-05-31,-0.010970981349530439
1977-06-30,0.050755312027810855
1977-07-31,-0.012122443633420472
1977-08-31,-0.013240408008929686
1977-09-30,0.0014412105130158271
1977-10-31,-0.038606455782052136
1977-11-30,0.04535327277147187
1977-12-31,0.007253733588216626
1978-01-31,-0.05532509455924345
1978-02-28,-0.009338830532428689
1978-03-31,0.03277274636824876
1978-04-30,0.08414572997608231
1978-05-31,0.022599389005350554
1978-06-30,-0.011558507328545745
1978-07-31,0.056647263276171186
1978-08-31,0.04348515671701309
1978-09-30,-0.008432544444962673
1978-10-31,-0.11236121681416546
1978-11-30,0.034142054423365424
1978-12-31,0.015788794354212796
1979-01-31,0.04979549942537617
1979-02-28,-0.028377225796171822
1979-03-31,0.0643142470805259
1979-04-30,0.007525972956269703
1979-05-31,-0.013746139979161394
1979-06-30,0.04649493275794643
1979-07-31,0.01584083225703804
1979-08-31,0.06268811292060004
1979-09-30,-0.00037816210334257774
1979-10-31,-0.07226632039081458
1979-11-30,0.06229864806547712
1979-12-31,0.027484593180001696
1980-01-31,0.06323103655519377
1980-02-29,-0.0034131195153271543
1980-03-31,-0.11758359850380767
1980-04-30,0.052754413345250474
1980-05-31,0.06093206451872235
1980-06-30,0.03701985762261142
1980-07-31,0.06854365504311279
1980-08-31,0.024350860575414645
1980-09-30,0.029401557163484568
1980-10-31,0.020181310804519455
1980-11-30,0.10578633406590078
1980-12-31,-0.030924474251138492
1981-01-31,-0.0398219082326049
1981-02-28,0.0160945978544316
1981-03-31,0.04846738973129085
1981-04-30,-0.010659939510199827
1981-05-31,0.012659563576968782
1981-06-30,-0.010173784425159415
1981-07-31,-0.0027238280067463806
1981-08-31,-0.05769118829155706
1981-09-30,-0.05920855686146378
1981-10-31,0.06147243343171539
1981-11-30,0.044537354546122274
1981-12-31,-0.027603319338356306
1982-01-31,-0.02411802492288566
1982-02-28,-0.049229484712733244
1982-03-31,-0.008564493874565905
1982-04-30,0.04407297600091975
1982-05-31,-0.029486779947893574
1982-06-30,-0.021565895126415352
1982-07-31,-0.021506663814568002
1982-08-31,0.1190813695744877
1982-09-30,0.018240413728460317
1982-10-31,0.1173908691837122
1982-11-30,0.053029262078600536
1982-12-31,0.011232422112114067
1983-01-31,0.04316785467597768
1983-02-28,0.0321650622792242
1983-03-31,0.03447158854018627
1983-04-30,0.07379990580208555
1983-05-31,0.012360950929699776
1983-06-30,0.037413587444263784
1983-07-31,-0.03401502752088067
1983-08-31,0.0024210344139753708
1983-09-30,0.016915043984147414
1983-10-31,-0.026188159005280386
1983-11-30,0.028607129032103724
1983-12-31,-0.01061457506246073
1984-01-31,-0.011501886366886635
1984-02-29,-0.04093832743459367
1984-03-31,0.009918874943588268
1984-04-30,0.00279155193205769
1984-05-31,-0.05175568763097702
1984-06-30,0.025758091156347425
1984-07-31,-0.018994206427209687
1984-08-31,0.11122813595275031
1984-09-30,0.0007631922323573744
1984-10-31,0.0015744671305261164
1984-11-30,-0.010087234822337135
1984-12-31,0.025048797855506042
1985-01-31,0.08591738915046512
1985-02-28,0.017923119270277458
1985-03-31,-0.0021961582588924454
1985-04-30,-0.0024659003721098464
1985-05-31,0.05738323542737703
1985-06-30,0.018265834489303735
1985-07-31,-0.0010281352497506005
1985-08-31,-0.004403908932885036
1985-09-30,-0.03958063079903499
1985-10-31,0.04684519018471251
1985-11-30,0.07098874654743129
1985-12-31,0.04509961348143679
1986-01-31,0.012704891177507883
1986-02-28,0.07671436109411285
1986-03-31,0.05477379159225584
1986-04-30,-0.00811373177121496
1986-05-31,0.05118976855645584
1986-06-30,0.015316732958458685
1986-07-31,-0.059385907088854974
1986-08-31,0.06589439160249319
1986-09-30,-0.08135481838365327
1986-10-31,0.051419397690242064
1986-11-30,0.01523248352123361
1986-12-31,-0.027756192777553344
1987-01-31,0.1287905074747369
1987-02-28,0.04817447902084715
1987-03-31,0.021154611206755627
1987-04-30,-0.016655354194019596
1987-05-31,0.004636229885287157
1987-06-30,0.04424647397602311
1987-07-31,0.042918302258245895
1987-08-31,0.03986097415854123
1987-09-30,-0.021427646882696515
1987-10-31,-0.22706880651918998
1987-11-30,-0.07451728613323323
1987-12-31,0.07263643014932016
1988-01-31,0.044943857815483185
1988-02-29,0.05256666852710189
1988-03-31,-0.018567204837622524
1988-04-30,0.010464927321028604
1988-05-31,0.0024224870420391166
1988-06-30,0.0532556940203932
1988-07-31,-0.007433372950060734
1988-08-31,-0.02739353779079423
1988-09-30,0.03920703287214442
1988-10-31,0.018050579280588133
1988-11-30,-0.01711860782627526
1988-12-31,0.021130662047380917
1989-01-31,0.06661238607352024
1989-02-28,-0.016226651827132944
1989-03-31,0.022491206409861565
1989-04-30,0.05032999766833684
1989-05-31,0.040645900610718114
1989-06-30,-0.006602064521856776
1989-07-31,0.07901763811148191
1989-08-31,0.02243336430505
1989-09-30,-0.0012420231213399798
1989-10-31,-0.030258843917533015
1989-11-30,0.017441337837281433
1989-12-31,0.017590018684999615
1990-01-31,-0.07243162796632262
1990-02-28,0.01688596972954899
1990-03-31,0.024839101307551296
1990-04-30,-0.026739567028380717
1990-05-31,0.09119382047588993
1990-06-30,-0.004394440867775837
1990-07-31,-0.012550978893651246
1990-08-31,-0.09503004172777171
1990-09-30,-0.055332160820711476
1990-10-31,-0.012354371297937513
1990-11-30,0.0692434847137032
1990-12-31,0.030290190006053954
1991-01-31,0.05200961419575036
1991-02-28,0.0767980371955309
1991-03-31,0.03079975443795116
1991-04-30,0.002440116063557928
1991-05-31,0.04169403308923913
1991-06-30,-0.04531737239047046
1991-07-31,0.04719708051156417
1991-08-31,0.027778775780245124
1991-09-30,-0.011104652625565386
1991-10-31,0.016869154373038476
1991-11-30,-0.03824981135890114
1991-12-31,0.11211662435825262
1992-01-31,-0.002166025805775527
1992-02-29,0.01396811408010001
1992-03-31,-0.02307320210696553
1992-04-30,0.014240465270001971
1992-05-31,0.0055430966598445435
1992-06-30,-0.019836637806745154
1992-07-31,0.04047234463097709
1992-08-31,-0.02135487905554494
1992-09-30,0.014250470397326508
1992-10-31,0.012551776749697206
1992-11-30,0.04351196260188359
1992-12-31,0.01805791158199594
1993-01-31,0.011924484069842986
1993-02-28,0.0036284924416404023
1993-03-31,0.025664396405334498
1993-04-30,-0.02799753706218173
1993-05-31,0.03095621682374647
1993-06-30,0.006097317573413443
1993-07-31,-0.0006778140337769093
1993-08-31,0.03932448113238689
1993-09-30,0.0015439465517083654
1993-10-31,0.01574887541918948
1993-11-30,-0.015842901747946572
1993-12-31,0.018919131054494585
1994-01-31,0.0314699097126658
1994-02-28,-0.023649175681670166
1994-03-31,-0.0455625758292201
1994-04-30,0.00965175905025404
1994-05-31,0.008365044833263858
1994-06-30,-0.027455714769208328
1994-07-31,0.03072280418937367
1994-08-31,0.043378870595040184
1994-09-30,-0.01958535483951754
1994-10-31,0.016924420506624318
1994-11-30,-0.03673216147298813
1994-12-31,0.013286359404704509
1995-01-31,0.021951363913441126
1995-02-28,0.04053383889678637
1995-03-31,0.026513365288906767
1995-04-30,0.02557437138679746
1995-05-31,0.03479821297948901
1995-06-30,0.03227397498729612
1995-07-31,0.041774954824902254
1995-08-31,0.009909686596297413
1995-09-30,0.037690313468323515
1995-10-31,-0.01068696209959462
1995-11-30,0.04401798522276278
1995-12-31,0.015493847015452332
1996-01-31,0.025849811091479737
1996-02-29,0.016274312413428676
1996-03-31,0.011381013344924449
1996-04-30,0.025472731444655096
1996-05-31,0.027754758913639824
1996-06-30,-0.006820711736836571
1996-07-31,-0.055327921868683155
1996-08-31,0.03174700051789501
1996-09-30,0.054626659146911116
1996-10-31,0.013231551430346426
1996-11-30,0.06677775345616348
1996-12-31,-0.01220342684818193
1997-01-31,0.054442496784410564
1997-02-28,-0.0008242815679012888
1997-03-31,-0.04597497940399257
1997-04-30,0.04509008300432786
1997-05-31,0.07208871936194956
1997-06-30,0.044697293570096226
1997-07-31,0.07704495354120278
1997-08-31,-0.03696530494791278
1997-09-30,0.057610889577012096
1997-10-31,-0.03375834350009223
1997-11-30,0.03391088345739005
1997-12-31,0.018032909123490502
1998-01-31,0.005872737394666339
1998-02-28,0.07421496715705572
1998-03-31,0.05119803595213628
1998-04-30,0.011356518481429817
1998-05-31,-0.026232513424303654
1998-06-30,0.03621187045459895
1998-07-31,-0.020874380210378712
1998-08-31,-0.15695592950064427
1998-09-30,0.06660899960946037
1998-10-31,0.07446667719877549
1998-11-30,0.0639905696624602
1998-12-31,0.06566422589985377
1999-01-31,0.03882399901831477
1999-02-28,-0.037503963973570045
1999-03-31,0.038178368118561706
1999-04-30,0.04553194246566459
1999-05-31,-0.021541983454724054
1999-06-30,0.052488605471303365
1999-07-31,-0.03144444697199988
1999-08-31,-0.010020500321707822
1999-09-30,-0.02490133283178007
1999-10-31,0.06546339984210577
1999-11-30,0.038130546540496926
1999-12-31,0.07938764211448322
2000-01-31,-0.042647785562103684
2000-02-29,0.028065978941168863
2000-03-31,0.0573009616563762
2000-04-30,-0.05895060187209763
2000-05-31,-0.03997615422187021
2000-06-30,0.05050253993815216
2000-07-31,-0.02060123619253173
2000-08-31,0.0745756963982906
2000-09-30,-0.04863484763825378
2000-10-31,-0.022777789382057885
2000-11-30,-0.10241188653871047
2000-12-31,0.016535725962650134
2001-01-31,0.03649269910138544
2001-02-28,-0.09609116561208006
2001-03-31,-0.0681677706442811
2001-04-30,0.08266408012177195
2001-05-31,0.0100182875133247
2001-06-30,-0.016146485884327443
2001-07-31,-0.01705691663165925
2001-08-31,-0.06156909374815709
2001-09-30,-0.08964438681298444
2001-10-31,0.026698969160825863
2001-11-30,0.07730760699095686
2001-12-31,0.01744686118154135
2002-01-31,-0.01275386621081095
2002-02-28,-0.021325514636119296
2002-03-31,0.04376864759719519
2002-04-30,-0.050399415861686114
2002-05-31,-0.012329469675870406
2002-06-30,-0.0703833616704679
2002-07-31,-0.08031474523457217
2002-08-31,0.006571511136153472
2002-09-30,-0.10185749760635654
2002-10-31,0.07953643268545102
2002-11-30,0.06060150551786754
2002-12-31,-0.056319576370683334
2003-01-31,-0.024681965376185378
2003-02-28,-0.018024007730179713
2003-03-31,0.01202450345645191
2003-04-30,0.08340129903179347
2003-05-31,0.06149885505242542
2003-06-30,0.015081176428191668
2003-07-31,0.024034555810405492
2003-08-31,0.02376725125826063
2003-09-30,-0.011578220231755466
2003-10-31,0.0614926296192978
2003-11-30,0.01390522438763028
2003-12-31,0.04405713523055763
2004-01-31,0.022040968648652213
2004-02-29,0.014686654374863682
2004-03-31,-0.012256585757103838
2004-04-30,-0.017582982362331894
2004-05-31,0.01244418820964209
2004-06-30,0.019314037009202395
2004-07-31,-0.03954688502134533
2004-08-31,0.001961009307237006
2004-09-30,0.01737491702537582
2004-10-31,0.01540437788475796
2004-11-30,0.04703075313661238
2004-12-31,0.035128820611878796
2005-01-31,-0.026164573298888532
2005-02-28,0.020496927327975388
2005-03-31,-0.017616226057983943
2005-04-30,-0.02425380354079811
2005-05-31,0.038971068511210794
2005-06-30,0.007951319172455541
2005-07-31,0.0416705715744651
2005-08-31,-0.009074538905973628
2005-09-30,0.00767760641236
2005-10-31,-0.01752334246947046
2005-11-30,0.03928760191591363
2005-12-31,0.0007493805922515426
2006-01-31,0.03407378717256512
2006-02-28,0.0001776645843978079
2006-03-31,0.018688426784969493
2006-04-30,0.010926720617616348
2006-05-31,-0.031423024893240434
2006-06-30,0.00014781290572155495
2006-07-31,-0.0038347316359204253
2006-08-31,0.024542129273449946
2006-09-30,0.022827202679870293
2006-10-31,0.036459012152738786
2006-11-30,0.021395120802280412
2006-12-31,0.012403372021587537
2007-01-31,0.01870002727745036
2007-02-28,-0.01592107760250242
2007-03-31,0.01111563667408663
2007-04-30,0.039223881972004264
2007-05-31,0.03654859100302628
2007-06-30,-0.015492297268283274
2007-07-31,-0.03348152015827836
2007-08-31,0.013247158269919897
2007-09-30,0.03549214756636855
2007-10-31,0.021223925003349346
2007-11-30,-0.0448056572431475
2007-12-31,-0.005864923896308118
2008-01-31,-0.061303652476664076
2008-02-29,-0.029484960672137378
2008-03-31,-0.007625904121829078
2008-04-30,0.047670714945002975
2008-05-31,0.020231372931915716
2008-06-30,-0.0825646890426667
2008-07-31,-0.006532428517160461
2008-08-31,0.016548786198470413
2008-09-30,-0.09078803855005581
2008-10-31,-0.17104211288963353
2008-11-30,-0.07834858513657611
2008-12-31,0.018156971263469785
2009-01-31,-0.08137009696844232
2009-02-28,-0.10108303339278932
2009-03-31,0.08995266799806526
2009-04-30,0.10212262541948815
2009-05-31,0.05282747742105443
2009-06-30,0.004419926616959575
2009-07-31,0.07739726346839995
2009-08-31,0.03318830840540959
2009-09-30,0.04086733781488448
2009-10-31,-0.025856812733886653
2009-11-30,0.055395728856095436
2009-12-31,0.027723314932713686
2010-01-31,-0.0336982136369697
2010-02-28,0.034063652915890086
2010-03-31,0.06324228469757681
2010-04-30,0.020026043451772346
2010-05-31,-0.07905706217019469
2010-06-30,-0.05570532612392153
2010-07-31,0.06928259685981772
2010-08-31,-0.04720957757647077
2010-09-30,0.09570128005605619
2010-10-31,0.03894524531283895
2010-11-30,0.006113410320886505
2010-12-31,0.06828525469750589
2011-01-31,0.019867476483161145
2011-02-28,0.034989573703692864
2011-03-31,0.004600948969246174
2011-04-30,0.029096710915497124
2011-05-31,-0.012607085613442037
2011-06-30,-0.017179489534557148
2011-07-31,-0.023598535520356678
2011-08-31,-0.05970548163166295
2011-09-30,-0.07588742460682665
2011-10-31,0.11361395244008493
2011-11-30,-0.0028090378567185935
2011-12-31,0.007386765941088484
2012-01-31,0.05071871631133046
2012-02-29,0.04427643960649223
2012-03-31,0.03133845049220292
2012-04-30,-0.008659751480456994
2012-05-31,-0.061938385506191886
2012-06-30,0.03918476873646673
2012-07-31,0.007955145955150298
2012-08-31,0.025557001573199616
2012-09-30,0.02739960919988887
2012-10-31,-0.017595356233809045
2012-11-30,0.007852004233600668
2012-12-31,0.011852746530325569
2013-01-31,0.05649754566953952
2013-02-28,0.012837409965663252
2013-03-31,0.04043980626269233
2013-04-30,0.015534426941209663
2013-05-31,0.02803240069586656
2013-06-30,-0.011943815551507496
2013-07-31,0.05647679383145478
2013-08-31,-0.027101272428198642
2013-09-30,0.03758550626767262
2013-10-31,0.04177624201714263
2013-11-30,0.031296264190686526
2013-12-31,0.028297306837489666
2014-01-31,-0.03320409757427655
2014-02-28,0.04647188161811362
2014-03-31,0.0044526120713407145
2014-04-30,-0.00117972245892741
2014-05-31,0.020727266751303066
2014-06-30,0.02615998582537309
2014-07-31,-0.02046364178622495
2014-08-31,0.04241619515207507
2014-09-30,-0.019827931070333385
2014-10-31,0.02529937075163887
2014-11-30,0.025541206366051932
2014-12-31,-0.0005441018334258915
2015-01-31,-0.031236541647577814
2015-02-28,0.061300425530917295
2015-03-31,-0.011107870872749098
2015-04-30,0.005796317232065173
2015-05-31,0.013462021633477827
2015-06-30,-0.015359955934483966
2015-07-31,0.015383018036075209
2015-08-31,-0.060508736643920785
2015-09-30,-0.030641729300576886
2015-10-31,0.07767297787485136
2015-11-30,0.005762894353967239
2015-12-31,-0.02164216334621417
2016-01-31,-0.057196160814777415
2016-02-29,-0.0004647214602782896
2016-03-31,0.0698728170904531
2016-04-30,0.009256972142939983
2016-05-31,0.01800634547688187
2016-06-30,-0.00024200841870524467
2016-07-31,0.03958291651749986
2016-08-31,0.004989027141626369
2016-09-30,0.0026319231258792515
2016-10-31,-0.02003831523793409
2016-11-30,0.04893260706352692
2016-12-31,0.01848438149778599
2017-01-31,0.019739030409247457
2017-02-28,0.03598945058857055
2017-03-31,0.002095265806520278
2017-04-30,0.01139587587440806
2017-05-31,0.011229415656673495
2017-06-30,0.00802807847597153
2017-07-31,0.01953533642399753
2017-08-31,0.0026118035850257386
2017-09-30,0.02627192646758948
2017-10-31,0.023250117477388935
2017-11-30,0.032113765871571824
2017-12-31,0.011598228653605203
2018-01-31,0.056805637820577674
2018-02-28,-0.03510704742576249
2018-03-31,-0.02245317158321068
2018-04-30,0.0043947089860439225
2018-05-31,0.027724756413065654
2018-06-30,0.006000143472711918
2018-07-31,0.0336063368754202
2018-08-31,0.036076768277903785
2018-09-30,0.0021494412563591897
2018-10-31,-0.07492448354627675
2018-11-30,0.018777577343557866
2018-12-31,-0.0936350796994461
2019-01-31,0.08574636970138536
2019-02-28,0.035976502432210594
2019-03-31,0.013009409883365118
2019-04-30,0.041654183692395375
2019-05-31,-0.067335738978353
2019-06-30,0.07116627126435139
2019-07-31,0.013819714602433383
2019-08-31,-0.024011447692510075
2019-09-30,0.016093982412745164
2019-10-31,0.02223602516329847
2019-11-30,0.03999935289551951
2019-12-31,0.02903067598586994
2020-01-31,0.00038952535939481355
2020-02-29,-0.08025583811646572
2020-03-31,-0.13257898055330847
2020-04-30,0.13641682405300007
2020-05-31,0.0557513330508068
2020-06-30,0.02467437638054069
2020-07-31,0.05781878436787262
2020-08-31,0.07643891780966644
2020-09-30,-0.04014837169145104
2020-10-31,-0.020954583967846045
2020-11-30,0.12481121767412877
2020-12-31,0.04629762984293268
2021-01-31,-0.00023524710536948577
2021-02-28,0.027777241134605016
2021-03-31,0.030892025662609426
2021-04-30,0.049711973251649534
2021-05-31,0.0028527072338207548
2021-06-30,0.0275083462690546
2021-07-31,0.012169655942849045
2021-08-31,0.029158509362472208
2021-09-30,-0.04383808526240156
2021-10-31,0.06672005721353519
2021-11-30,-0.015305110094185332
2021-12-31,0.031257682977181296
2022-01-31,-0.062238192944269584
2022-02-28,-0.022566806390548238
2022-03-31,0.03079270840935197
2022-04-30,-0.09435649943073561
2022-05-31,-0.0024729458233850796
2022-06-30,-0.08399045991067566
2022-07-31,0.0963679053198198
2022-08-31,-0.03586469349382356
2022-09-30,-0.09189319217677072
2022-10-31,0.08088495043862402
2022-11-30,0.04908342006617352
2022-12-31,-0.060813632205430006
2023-01-31,0.0701286772411486
2023-02-28,-0.02259108231116703
2023-03-31,0.026307020444539298
2023-04-30,0.009457372844425256
2023-05-31,0.007086013677134074
2023-06-30,0.06859190844170807
2023-07-31,0.03674954507018383
2023-08-31,-0.019558719797837666
2023-09-30,-0.048170730287166785
2023-10-31,-0.027153300334705713
2023-11-30,0.093051498492752
